SR_no,ATM ID,SD & T,ED &T
16813,S1AWMI07,43459.91875,43460.29653
16814,S1AWMI07,43460.53472,43460.75556
16815,S1AWMI07,43460.80417,43461.04028
16816,S1AWMI07,43461.04028,43461.45556
16817,S1AWMI07,43461.61458,43461.73889
16818,S1AWMI07,43461.78611,43462.43333
16819,S1AWMI08,43436.73542,43436.90139
16820,S1AWMI08,43443.58403,43443.65
16821,S1AWMI08,43463.99444,43464.29097
16822,S1AWMI09,43441.47917,43441.73819
16823,S1AWMI09,43441.57083,43441.67778
16824,S1AWMI09,43441.67778,43441.73958
16825,S1AWMI09,43453.82778,43453.89167
16826,S1AWMI09,43454.52569,43454.62222
16827,S1AWMI09,43454.62292,43454.78542
16828,S1AWMI09,43462.70972,43462.85833
16829,S1AWMI09,43465.67014,43465.73611
16830,S1AWMI30,43455.66528,43455.81042
16831,S1AWMI44,43445.48194,43445.70208
16832,S1AWMI44,43446.88542,43447.13333
16833,S1AWMI44,43451.03958,43451.25625
16834,S1AWMI44,43452.12986,43452.19444
16835,S1AWMI44,43454.65,43454.69792
16836,S1AWMI44,43454.67639,43454.79028
16837,S1AWMI44,43454.79097,43454.84514
16838,S1AWMI50,43435.825,43435.88958
16839,S1AWMI50,43436.60556,43436.65208
16840,S1AWMI50,43436.76597,43436.82847
16841,S1AWMI50,43437.72222,43437.79653
16842,S1AWMI50,43438.70625,43438.75278
16843,S1AWMI50,43439.72569,43440.40764
16844,S1AWMI50,43441.49236,43441.59722
16845,S1AWMI50,43441.76806,43442.35208
16846,S1AWMI50,43459.51042,43459.55903
16847,S1AWMI52,43439.56667,43440.51319
16848,S1AWMI78,43440.30694,43440.55556
16849,S1AWMI78,43453.5875,43453.72708
16850,S1AWMI78,43453.62639,43453.67986
16851,S1AWMI78,43453.72569,43455.58125
16852,S1AWMI78,43454.29792,43454.34583
16853,S1AWMI78,43456.80139,43457.22222
16854,S1AWMI78,43458.23264,43458.29167
16855,S1AWMI78,43459.38125,43459.49306
16856,S1AWMI78,43460.29653,43460.35347
16857,S1AWMI78,43462.30694,43462.43472
16858,S1AWMI81,43455.15694,43455.25556
16859,S1AWMI81,43457.01181,43457.14306
16860,S1AWMI81,43463.63194,43463.73472
16861,S1AWMI82,43439.61111,43453.65208
16862,S1AWMI82,43440.16319,43440.22222
16863,S1AWMI82,43455.15694,43455.25625
16864,S1AWMI82,43457.01181,43457.14306
16865,S1AWMI92,43439.45347,43439.63542
16866,S1AWMI92,43442.46111,43442.51042
16867,S1AWMI92,43445.75069,43445.86389
16868,S1AWMI92,43446.28958,43446.52917
16869,S1AWMI92,43456.5,43457.56181
16870,S1AWMI92,43457.56181,43457.65486
16871,S1AWMM11,43440.82014,43440.97431
16872,S1AWMM12,43459.67153,43459.73125
16873,S1AWMM22,43435.3625,43435.43472
16874,S1AWMM22,43435.81944,43435.88958
16875,S1AWMM22,43436.48611,43436.60208
16876,S1AWMM22,43436.66597,43436.72986
16877,S1AWMM22,43436.76944,43437.60486
16878,S1AWMM22,43439.72569,43439.86528
16879,S1AWMM22,43441.49236,43441.59722
16880,S1AWMM22,43441.53889,43441.76944
16881,S1AWMM22,43441.76944,43441.90486
16882,S1AWMM22,43441.80486,43442.35347
16883,S1AWMM22,43447.59306,43447.6375
16884,S1AWMM22,43451.79236,43462.51597
16885,S1AWMM22,43452.36319,43454.16181
16886,S1AWMM22,43454.42847,43454.65069
16887,S1AWMM25,43451.68958,43451.77222
16888,S1AWMM25,43454.52847,43454.75764
16889,S1AWMM39,43439.61111,43455.51458
16890,S1AWMM40,43439.61111,43451.68056
16891,S1AWMM40,43459.66528,43459.73125
16892,S1AWMM47,43439.67778,43460.73542
16893,S1AWMM48,43452.73542,43454.76667
16894,S1AWMM49,43452.73542,43454.76389
16895,S1AWMP01,43435.57847,43435.65278
16896,S1AWMP01,43439.98958,43440.28264
16897,S1AWMP01,43459.64931,43459.72639
16898,S1AWMP29,43436.53403,43436.73194
16899,S1AWMP29,43439.53542,43439.65486
16900,S1AWMP29,43441.51806,43460.7625
16901,S1AWMP29,43441.66181,43444.51736
16902,S1AWMP29,43441.69583,43444.5
16903,S1AWMP38,43441.78264,43441.83125
16904,S1AWMP46,43452.57222,43454.76736
16905,S1AWMP47,43438.60208,43438.66319
16906,S1AWMP47,43438.66319,43438.77986
16907,S1AWMP47,43439.56389,43442.63194
16908,S1AWMP47,43439.84167,43439.90069
16909,S1AWMP51,43448.79514,43449.02222
16910,S1AWMP51,43449.33611,43449.43056
16911,S1AWMP51,43454.43125,43454.64167
16912,S1AWMP51,43456.5,43456.69792
16913,S1AWMP51,43456.69792,43456.79583
16914,S1AWMP52,43439.77569,43440.56667
16915,S1AWMP52,43440.51875,43440.59097
16916,S1AWMP52,43444.66389,43444.8625
16917,S1AWMP52,43452.80694,43453.47778
16918,S1AWMP52,43462.57431,43462.63194
16919,S1AWMP52,43462.64861,43462.87569
16920,S1AWMP54,43446.60625,43446.66597
16921,S1AWMP54,43447.39375,43447.50139
16922,S1AWMP54,43451.79722,43452.46944
16923,S1AWMP54,43452.46944,43452.51667
16924,S1AWMP54,43462.71944,43463.58264
16925,S1AWMP54,43465.54236,43465.60278
16926,S1AWMP74,43443.16319,43444.55278
16927,S1AWMP74,43450.43056,43450.61181
16928,S1AWMP74,43450.66319,43450.71458
16929,S1AWMP74,43450.91944,43451.40278
16930,S1AWMP74,43454.15556,43454.40764
16931,S1AWMP74,43457.47986,43457.525
16932,S1AWMP74,43458.98889,43460.41111
16933,S1AWMP74,43460.89792,43461.40694
16934,S1AWMP74,43461.4375,43461.50139
16935,S1AWMP74,43461.90972,43462.37986
16936,S1AWMP74,43462.98056,43463.375
16937,S1AWMP74,43463.48681,43463.58472
16938,S1AWMR05,43447.55833,43462.69653
16939,S1AWMR05,43447.71458,43448.51181
16940,S1AWMR05,43448.51181,43448.58333
16941,S1AWMT01,43446.64444,43446.99583
16942,S1AWMU03,43448.10833,43448.30417
16943,S1AWMU03,43449.91111,43450.31389
16944,S1AWMU03,43450.6625,43450.70764
16945,S1AWMU03,43451.03056,43451.28194
16946,S1AWMU03,43451.75278,43452.25625
16947,S1AWMU03,43452.26806,43452.63403
16948,S1AWMU03,43453.82431,43463.62222
16949,S1AWMU03,43453.82431,43463.62222
16950,S1AWMU04,43455.47639,43455.52014
16951,S1AWMU04,43455.52431,43455.57639
16952,S1AWMU04,43455.53056,43455.575
16953,S1AWMU10,43438.57708,43438.62431
16954,S1AWMU10,43439.61111,43455.51944
16955,S1AWMU35,43441.69236,43446.53681
16956,S1AWMU35,43461.51389,43461.59514
16957,S1AWMU35,43465.63125,43465.75556
16958,S1AWMU40,43438.3375,43438.4625
16959,S1AWMU40,43442.37361,43442.48681
16960,S1AWMU40,43455.15764,43455.25625
16961,S1AWMU40,43457.0125,43457.14792
16962,S1AWMU40,43457.53681,43458.61528
16963,S1AWMU40,43458.65694,43458.71389
16964,S1AWMU40,43458.71389,43460.56667
16965,S1AWMU40,43458.72778,43459.56389
16966,S1AWMU40,43460.56667,43462.875
16967,S1AWMU40,43463.10556,43463.16667
16968,S1AWMU40,43463.17153,43463.78611
16969,S1AWMU41,43453.65764,43453.7125
16970,S1AWMU41,43453.6625,43454.66458
16971,S1AWMU41,43454.52917,43454.60417
16972,S1AWMU41,43462.14375,43462.44444
16973,S1AWMU41,43462.66181,43465.55486
16974,S1AWMU50,43439.67778,43447.59236
16975,S1AWMU50,43450.91736,43451.93056
16976,S1AWMU50,43455.63958,43456.00556
16977,S1AWMU50,43457.81875,43458.96944
16978,S1AWMU76,43449.30694,43453.69236
16979,S1AWMU76,43460.43333,43460.49028
16980,S1AWMU77,43444.42639,43444.49028
16981,S1AWMU77,43446.15833,43446.45069
16982,S1AWMU77,43446.48472,43446.55208
16983,S1AWMU77,43447.01597,43447.40694
16984,S1AWMU77,43448.07917,43448.59097
16985,S1AWMU77,43448.8875,43449.41597
16986,S1AWMU77,43449.94792,43451.40625
16987,S1AWMU77,43451.84722,43452.41319
16988,S1AWMU77,43453.05417,43453.32708
16989,S1AWMU77,43453.58681,43453.83125
16990,S1AWMU77,43453.83125,43454.66111
16991,S1AWMU77,43454.45764,43454.62708
16992,S1AWMU77,43458.36181,43458.41597
16993,S1AWMU77,43462.46806,43462.56875
16994,S1AWMU77,43462.56875,43463.67778
16995,S1AWMU77,43463.43889,43463.67292
16996,S1AWMU77,43463.67361,43464.82708
16997,S1AWMU78,43445.92847,43446.3875
16998,S1AWMU78,43455.76736,43456.62847
16999,S1AWMU78,43456.47014,43456.53611
17000,S1AWMU78,43456.56667,43456.62847
17001,S1AWMU78,43458.82639,43459.5125
17002,S1AWMU88,43436.92708,43437.56944
17003,S1AWMU88,43439.69722,43439.79306
17004,S1AWMU88,43439.79306,43440.46042
17005,S1AWMU89,43440.65347,43440.73403
17006,S1AWMU90,43438.60417,43438.67153
17007,S1AWMU90,43443.68889,43443.74861
17008,S1AWMU90,43443.75069,43443.9125
17009,S1AWMU90,43443.775,43443.91875
17010,S1AWMU90,43444.48958,43444.56181
17011,S1AWMU90,43445.8625,43446.49167
17012,S1AWMU90,43446.49167,43446.67014
17013,S1AWMU90,43455.70278,43455.81458
17014,S1AWMU90,43461.65486,43461.70208
17015,S1AWMU90,43464.40833,43464.49375
17016,S1AWMU91,43460.84722,43461.39722
17017,S1AWMU91,43461.39722,43461.45556
17018,S1AWMU91,43464.91319,43465.325
17019,S1AWMU93,43435.75347,43435.84028
17020,S1AWMU93,43437.35208,43437.47083
17021,S1AWMU93,43442.46736,43442.53125
17022,S1AWMU93,43442.46806,43442.55764
17023,S1AWMU93,43442.53819,43442.63264
17024,S1AWMU93,43451.03264,43451.14514
17025,S1AWMU93,43452.34583,43452.425
17026,S1AWMU93,43457.69167,43457.77014
17027,S1AWMU94,43440.65417,43440.73194
17028,S1AWMU94,43460.53472,43460.57986
17029,S1AWMU96,43449.00486,43449.05833
17030,S1AWMU96,43449.12569,43449.27569
17031,S1AWMU96,43449.28333,43449.37569
17032,S1AWMU96,43449.44236,43449.52222
17033,S1AWMU96,43449.79097,43449.94583
17034,S1AWMU96,43449.95139,43450.00417
17035,S1AWMU96,43450.01111,43450.09444
17036,S1AWMU96,43450.76736,43451.56806
17037,S1AWMU96,43451.86181,43452.43819
17038,S1AWMU96,43454.4125,43454.45903
17039,S1AWMU96,43454.47778,43454.60903
17040,S1AWMU96,43454.61875,43454.74931
17041,S1AWMU96,43454.69514,43454.74931
17042,S1AWMU96,43454.75694,43454.82292
17043,S1AWMY64,43436.43264,43436.81528
17044,S1AWMY64,43441.41528,43441.48681
17045,S1AWMY64,43441.48681,43441.74306
17046,S1AWMY64,43444.40833,43444.45833
17047,S1AWMY64,43445.80764,43445.85625
17048,S1AWMY64,43446.37292,43447.48819
17049,S1AWMY64,43446.72639,43454.69167
17050,S1AWMY64,43448.76528,43449.00417
17051,S1AWMY65,43444.5375,43444.59028
17052,S1AWNA04,43438.44375,43438.55903
17053,S1AWNA04,43438.55972,43438.6375
17054,S1AWNA04,43438.70833,43439.60278
17055,S1AWNA04,43444.72569,43445.54792
17056,S1AWNA04,43445.76875,43446.73403
17057,S1AWNA04,43453.59097,43453.7375
17058,S1AWNA04,43457.53056,43458.74792
17059,S1AWNA04,43460.77153,43461.75069
17060,S1AWNA04,43465.55625,43465.78264
17061,S1AWNA04,43465.86667,43465.94306
17062,S1AWNA06,43444.80764,43444.85486
17063,S1AWNA06,43444.85486,43444.90694
17064,S1AWNA06,43444.85486,43445.59792
17065,S1AWNA06,43445.59792,43447.58958
17066,S1AWNA06,43446.56944,43446.63958
17067,S1AWNA06,43447.58958,43447.7125
17068,S1AWNA06,43455.15694,43455.25625
17069,S1AWNA06,43457.01181,43457.33542
17070,S1AWND09,43443.51458,43445.53542
17071,S1AWND09,43445.53542,43446.52153
17072,S1AWND10,43451.10833,43451.41111
17073,S1AWND10,43451.71806,43451.81736
17074,S1AWND10,43451.81597,43452.67153
17075,S1AWND10,43454.76042,43454.825
17076,S1AWND10,43454.83889,43455.75417
17077,S1AWND10,43455.75486,43456.54306
17078,S1AWND10,43455.79514,43456.54306
17079,S1AWND10,43456.54306,43456.78889
17080,S1AWNG29,43443.43958,43444.39514
17081,S1AWNG29,43444.53542,43451.59514
17082,S1AWNG29,43444.53542,43451.59514
17083,S1AWNG29,43444.56458,43444.62778
17084,S1AWNG41,43437.48819,43437.82014
17085,S1AWNG41,43438.92847,43439.36111
17086,S1AWNG41,43439.53611,43439.60625
17087,S1AWNG41,43458.65,43458.79028
17088,S1AWNG41,43461.92361,43462.41806
17089,S1AWNG41,43465.51667,43465.56597
17090,S1AWNG41,43465.56736,43465.61875
17091,S1AWNG41,43465.61944,43465.72222
17092,S1AWNG44,43450.73125,43450.80208
17093,S1AWNG57,43439.45903,43439.57431
17094,S1AWNG57,43461.63819,43461.70764
17095,S1AWNG57,43461.81806,43461.9125
17096,S1AWNG73,43443.62361,43444.70347
17097,S1AWNG73,43447.54306,43447.63681
17098,S1AWNG73,43450.625,43451.75
17099,S1AWNG73,43456.60764,43458.70764
17100,S1AWNH04,43437.46042,43437.57014
17101,S1AWNH04,43445.425,43445.49792
17102,S1AWNH04,43455.70486,43456.55903
17103,S1AWNH04,43456.44028,43456.55347
17104,S1AWNH04,43456.55903,43456.88264
17105,S1AWNH04,43456.83333,43456.88194
17106,S1AWNH04,43462.74236,43462.79236
17107,S1AWNI20,43445.67917,43445.83333
17108,S1AWNI54,43444.36528,43444.41875
17109,S1AWNI54,43445.69931,43445.76736
17110,S1AWNI54,43450.55278,43451.60833
17111,S1AWNI54,43451.60833,43451.83889
17112,S1AWNI54,43452.42569,43452.49236
17113,S1AWNI54,43456.375,43456.42083
17114,S1AWNI54,43463.45625,43463.50833
17115,S1AWNK04,43436.65208,43436.73264
17116,S1AWNK04,43437.31597,43437.36181
17117,S1AWNK04,43442.38125,43442.71042
17118,S1AWNK04,43455.66181,43455.80069
17119,S1AWNK04,43455.80694,43456.50556
17120,S1AWNK04,43455.87083,43456.34653
17121,S1AWNK04,43457.58333,43458.80208
17122,S1AWNK04,43459.63403,43460.60764
17123,S1AWNK04,43461.17014,43461.36111
17124,S1AWNK05,43441.79514,43442.41319
17125,S1AWNK05,43442.41319,43442.52639
17126,S1AWNK05,43444.77917,43444.85139
17127,S1AWNK05,43447.00278,43447.19167
17128,S1AWNK05,43451.9875,43452.15417
17129,S1AWNK05,43455.01806,43455.18264
17130,S1AWNK05,43456.00625,43456.20833
17131,S1AWNK05,43457.05,43457.19236
17132,S1AWNK06,43435.83958,43436.33819
17133,S1AWNK06,43436.83958,43437.33264
17134,S1AWNK06,43437.83958,43438.33681
17135,S1AWNK06,43438.83819,43439.33194
17136,S1AWNK06,43439.83889,43440.33264
17137,S1AWNK06,43440.8375,43441.33125
17138,S1AWNK06,43441.8375,43442.32847
17139,S1AWNK06,43442.83958,43443.32917
17140,S1AWNK06,43443.83958,43444.33403
17141,S1AWNK06,43444.83958,43445.33333
17142,S1AWNK06,43445.52708,43445.70625
17143,S1AWNK06,43445.84444,43446.33333
17144,S1AWNK06,43446.84028,43447.33333
17145,S1AWNK06,43447.83889,43448.33264
17146,S1AWNK06,43448.83889,43449.33264
17147,S1AWNK06,43449.8375,43450.33333
17148,S1AWNK06,43450.83819,43451.33264
17149,S1AWNK06,43451.83819,43452.33264
17150,S1AWNK06,43452.83889,43453.33264
17151,S1AWNK06,43453.8375,43454.33264
17152,S1AWNK06,43454.83819,43455.33264
17153,S1AWNK06,43455.8375,43456.33472
17154,S1AWNK06,43456.84097,43457.33333
17155,S1AWNK06,43457.83958,43458.33611
17156,S1AWNK06,43458.52847,43458.65833
17157,S1AWNK06,43458.53472,43458.65833
17158,S1AWNK06,43458.83889,43459.33333
17159,S1AWNK06,43459.83958,43460.33125
17160,S1AWNK06,43460.8375,43461.33333
17161,S1AWNK06,43461.83819,43462.33333
17162,S1AWNK06,43462.8375,43463.33333
17163,S1AWNK06,43463.8375,43464.33333
17164,S1AWNK06,43464.8375,43465.33333
17165,S1AWNK06,43465.8375,43466.34028
17166,S1AWNK07,43441.11736,43441.39861
17167,S1AWNK07,43450.48958,43450.66389
17168,S1AWNK07,43453.00069,43453.34514
17169,S1AWNK07,43454.51458,43454.60833
17170,S1AWNK07,43459.46806,43459.62014
17171,S1AWNK23,43442.42222,43442.59722
17172,S1AWNK23,43464.49236,43464.61319
17173,S1AWNK42,43440.62986,43440.69792
17174,S1AWNK42,43458.37153,43458.67639
17175,S1AWNK42,43465.52569,43465.57708
17176,S1AWNO01,43446.38681,43446.72986
17177,S1AWNO01,43464.53611,43464.84653
17178,S1AWNO02,43446.84444,43446.91528
17179,S1AWNO02,43452.39167,43452.48472
17180,S1AWNO02,43455.43542,43455.60833
17181,S1AWNO03,43441.65833,43441.81319
17182,S1AWNO03,43441.65833,43441.81389
17183,S1AWNO03,43441.81389,43444.62431
17184,S1AWNO03,43442.71667,43442.77569
17185,S1AWNO03,43444.68819,43444.74653
17186,S1AWNO04,43439.50764,43448.60903
17187,S1AWNO04,43448.72778,43448.90278
17188,S1AWNO04,43448.90278,43449.65903
17189,S1AWNO05,43457.65208,43458.38542
17190,S1AWNO06,43437.27847,43437.65903
17191,S1AWNO19,43442.58125,43442.68403
17192,S1AWNO19,43449.58889,43449.67014
17193,S1AWNO19,43461.78889,43462.38333
17194,S1AWNO19,43465.95,43466.01944
17195,S1AWNO20,43436.78056,43437.69722
17196,S1AWNO20,43462.80764,43463.49097
17197,S1AWNO22,43435.51944,43435.59236
17198,S1AWNO22,43435.61667,43435.66736
17199,S1AWNO22,43435.90903,43435.97153
17200,S1AWNO22,43436.95208,43437.01736
17201,S1AWNO22,43437.025,43437.07639
17202,S1AWNO22,43437.42708,43437.49583
17203,S1AWNO22,43437.79306,43437.85278
17204,S1AWNO22,43438.44653,43438.50069
17205,S1AWNO22,43438.51319,43438.55764
17206,S1AWNO22,43439.42083,43439.52917
17207,S1AWNO22,43439.53403,43439.90208
17208,S1AWNO22,43439.56875,43439.62292
17209,S1AWNO22,43439.90208,43440.69583
17210,S1AWNO22,43441.76042,43441.82153
17211,S1AWNO22,43441.77431,43441.90556
17212,S1AWNO22,43444.53264,43444.57778
17213,S1AWNO22,43444.64583,43444.69028
17214,S1AWNO22,43444.82222,43444.86528
17215,S1AWNO22,43447.47639,43447.5875
17216,S1AWNO22,43447.6375,43447.74028
17217,S1AWNO22,43447.81528,43448.45625
17218,S1AWNO22,43448.50347,43448.56806
17219,S1AWNO22,43449.01736,43449.05972
17220,S1AWNO22,43455.15764,43455.25556
17221,S1AWNO22,43457.0125,43457.14514
17222,S1AWNO23,43439.55625,43439.80417
17223,S1AWNO23,43445.46111,43445.52292
17224,S1AWNO23,43446.57778,43446.77569
17225,S1AWNO23,43446.77569,43447.45
17226,S1AWNO23,43447.45764,43447.50903
17227,S1AWNO23,43449.86319,43450.33194
17228,S1AWNO23,43453.67014,43453.79028
17229,S1AWNO23,43454.38264,43455.33611
17230,S1AWNO23,43455.52708,43456.49583
17231,S1AWNO23,43458.56111,43460.47014
17232,S1AWNO23,43460.52639,43462.56597
17233,S1AWNO23,43462.56597,43463.55694
17234,S1AWNO24,43445.34931,43445.40625
17235,S1AWNO24,43453.80972,43454.62917
17236,S1AWNO24,43454.63403,43454.85069
17237,S1AWNO24,43458.44236,43458.53611
17238,S1AWNO24,43465.32986,43465.47083
17239,S1AWOB49,43436.75903,43437.42778
17240,S1AWOB49,43448.13958,43448.40694
17241,S1AWOB49,43448.41389,43448.48264
17242,S1AWPB63,43455.15694,43455.25556
17243,S1AWPB63,43457.0125,43457.14306
17244,S1AWPB64,43435.95,43436.26736
17245,S1AWPB64,43436.975,43437.26181
17246,S1AWPB64,43437.95764,43438.25625
17247,S1AWPB64,43438.94931,43439.26806
17248,S1AWPB64,43439.94653,43440.35833
17249,S1AWPB64,43440.94931,43441.26875
17250,S1AWPB64,43441.94931,43442.25764
17251,S1AWPB64,43442.95,43443.26042
17252,S1AWPB64,43443.94861,43444.27153
17253,S1AWPB64,43444.92778,43445.25903
17254,S1AWPB64,43445.94861,43446.2625
17255,S1AWPB64,43446.95278,43447.275
17256,S1AWPB64,43447.95208,43448.26458
17257,S1AWPB64,43448.94931,43449.27361
17258,S1AWPB64,43449.95,43450.3625
17259,S1AWPB64,43450.95208,43451.26597
17260,S1AWPB64,43451.94861,43452.28125
17261,S1AWPB64,43452.94861,43453.36319
17262,S1AWPB64,43453.95,43454.27153
17263,S1AWPB64,43454.95069,43455.27222
17264,S1AWPB64,43455.94931,43456.27292
17265,S1AWPB64,43456.94861,43457.27639
17266,S1AWPB64,43457.51875,43457.77639
17267,S1AWPB64,43457.95,43458.25694
17268,S1AWPB64,43458.95347,43459.37014
17269,S1AWPB64,43459.95069,43460.27778
17270,S1AWPB64,43460.94792,43461.25903
17271,S1AWPB64,43461.94792,43462.26944
17272,S1AWPB64,43462.94722,43463.275
17273,S1AWPB64,43463.95208,43464.3875
17274,S1AWPB64,43464.94861,43465.2625
17275,S1AWPB64,43465.95,43466.28611
17276,S1AWPB65,43435.95486,43436.2625
17277,S1AWPB65,43436.96944,43437.26528
17278,S1AWPB65,43437.9625,43438.25972
17279,S1AWPB65,43438.95486,43439.27222
17280,S1AWPB65,43439.95278,43440.35417
17281,S1AWPB65,43440.95417,43441.26806
17282,S1AWPB65,43441.95347,43442.26597
17283,S1AWPB65,43442.95556,43443.26944
17284,S1AWPB65,43443.95347,43444.27014
17285,S1AWPB65,43444.95486,43445.2625
17286,S1AWPB65,43445.95417,43446.27083
17287,S1AWPB65,43446.95833,43447.27431
17288,S1AWPB65,43447.95694,43448.26806
17289,S1AWPB65,43448.95764,43449.26875
17290,S1AWPB65,43449.95764,43450.36319
17291,S1AWPB65,43450.95903,43451.26458
17292,S1AWPB65,43451.95417,43452.28403
17293,S1AWPB65,43452.95486,43453.36389
17294,S1AWPB65,43453.95556,43454.26667
17295,S1AWPB65,43454.95625,43455.28056
17296,S1AWPB65,43455.95486,43456.27639
17297,S1AWPB65,43456.95486,43457.28125
17298,S1AWPB65,43457.95486,43458.26111
17299,S1AWPB65,43458.95903,43459.36181
17300,S1AWPB65,43459.95556,43460.28125
17301,S1AWPB65,43460.95486,43461.26458
17302,S1AWPB65,43461.95347,43462.27292
17303,S1AWPB65,43462.95278,43463.27917
17304,S1AWPB65,43463.95694,43464.37986
17305,S1AWPB65,43464.95486,43465.26667
17306,S1AWPB65,43465.95556,43466.28958
17307,S1AWPB66,43435.49514,43435.56875
17308,S1AWPB66,43435.96181,43436.26667
17309,S1AWPB66,43436.96597,43437.27083
17310,S1AWPB66,43437.96875,43438.26458
17311,S1AWPB66,43438.96111,43439.27639
17312,S1AWPB66,43439.95694,43440.35069
17313,S1AWPB66,43440.96042,43441.27639
17314,S1AWPB66,43441.95972,43442.26667
17315,S1AWPB66,43442.96181,43443.27014
17316,S1AWPB66,43443.96042,43444.275
17317,S1AWPB66,43444.62778,43444.71806
17318,S1AWPB66,43444.9625,43445.26736
17319,S1AWPB66,43445.40694,43445.63056
17320,S1AWPB66,43445.68194,43445.72917
17321,S1AWPB66,43445.96181,43446.27569
17322,S1AWPB66,43446.96458,43447.28056
17323,S1AWPB66,43447.96111,43448.30486
17324,S1AWPB66,43448.96181,43449.27847
17325,S1AWPB66,43449.9625,43450.35625
17326,S1AWPB66,43450.81944,43451.26875
17327,S1AWPB66,43450.96458,43451.26875
17328,S1AWPB66,43451.75625,43452.63472
17329,S1AWPB66,43452.96389,43453.36111
17330,S1AWPB66,43453.96181,43454.27014
17331,S1AWPB66,43454.9625,43455.28125
17332,S1AWPB66,43455.96111,43456.28819
17333,S1AWPB66,43456.33125,43456.40278
